VIVIENDA_REF_ID,RADIO_REF_ID,TIPVV,V01,URP,DPTO,PROV,HOGAR_REF_ID,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,PROP,TOTPERS,AGLOMERADO,PERSONA_REF_ID,P01,P02,P03,P05,P06,P07,P12,P08,P09,P10,CONDACT,IX_TOT_
6043038,19559,1,1.0,1,6532,6,5334328,1,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,5,0,16585647,1,1,36,1,0,1,1,2,2,1,1,5
6043038,19559,1,1.0,1,6532,6,5334328,1,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,5,0,16585648,2,2,30,2,225,1,2,2,2,1,3,5
6043038,19559,1,1.0,1,6532,6,5334328,1,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,5,0,16585649,3,1,12,2,202,1,1,1,2,2,0,5
6043038,19559,1,1.0,1,6532,6,5334328,1,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,5,0,16585650,3,2,7,2,202,1,1,1,2,2,0,5
6043038,19559,1,1.0,1,6532,6,5334328,1,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,5,0,16585651,3,1,6,2,221,2,2,1,1,0,0,5
6043045,19559,1,1.0,1,6532,6,5334335,2,3.0,1,1,1.0,1,1,3,1.0,2.0,2,4,6,3,0,16585670,1,1,47,1,0,1,2,2,4,1,1,3
6043045,19559,1,1.0,1,6532,6,5334335,2,3.0,1,1,1.0,1,1,3,1.0,2.0,2,4,6,3,0,16585671,2,2,41,1,0,1,2,2,4,1,1,3
6043045,19559,1,1.0,1,6532,6,5334335,2,3.0,1,1,1.0,1,1,3,1.0,2.0,2,4,6,3,0,16585672,3,1,12,1,0,1,1,1,4,2,0,3
6043101,19559,1,1.0,1,6532,6,5334390,2,4.0,2,1,1.0,1,1,3,1.0,2.0,2,2,3,4,0,16585894,1,2,35,1,0,1,2,2,2,1,1,4
6043101,19559,1,1.0,1,6532,6,5334390,2,4.0,2,1,1.0,1,1,3,1.0,2.0,2,2,3,4,0,16585895,3,1,18,1,0,1,1,2,2,1,1,4
6043101,19559,1,1.0,1,6532,6,5334390,2,4.0,2,1,1.0,1,1,3,1.0,2.0,2,2,3,4,0,16585896,3,1,14,1,0,1,1,1,3,2,3,4
6043101,19559,1,1.0,1,6532,6,5334390,2,4.0,2,1,1.0,1,1,3,1.0,2.0,2,2,3,4,0,16585897,3,2,7,1,0,1,2,1,2,2,0,4
6043175,19559,1,1.0,1,6532,6,5334468,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,2,1,3,0,16586234,1,1,63,1,0,1,2,2,2,2,1,3
6043175,19559,1,1.0,1,6532,6,5334468,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,2,1,3,0,16586235,2,2,49,1,0,1,2,2,2,1,1,3
6043175,19559,1,1.0,1,6532,6,5334468,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,2,1,3,0,16586236,3,2,19,1,0,1,1,1,6,2,1,3
6043210,19559,1,1.0,1,6532,6,5334501,1,4.0,1,1,1.0,1,1,2,1.0,2.0,2,4,1,4,0,16586380,1,1,22,1,0,1,2,2,2,1,1,4
6043210,19559,1,1.0,1,6532,6,5334501,1,4.0,1,1,1.0,1,1,2,1.0,2.0,2,4,1,4,0,16586381,7,1,26,1,0,1,2,2,2,1,1,4
6043210,19559,1,1.0,1,6532,6,5334501,1,4.0,1,1,1.0,1,1,2,1.0,2.0,2,4,1,4,0,16586382,7,2,27,1,0,1,1,2,2,1,1,4
6043210,19559,1,1.0,1,6532,6,5334501,1,4.0,1,1,1.0,1,1,2,1.0,2.0,2,4,1,4,0,16586383,7,1,6,1,0,1,2,1,2,2,0,4
6043244,19559,1,1.0,1,6532,6,5334534,2,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,4,0,16586525,1,2,33,1,0,1,2,2,2,1,1,4
6043244,19559,1,1.0,1,6532,6,5334534,2,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,4,0,16586526,3,1,6,1,0,1,2,1,1,0,0,4
6043244,19559,1,1.0,1,6532,6,5334534,2,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,4,0,16586527,3,1,12,1,0,1,1,1,2,2,0,4
6043244,19559,1,1.0,1,6532,6,5334534,2,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,4,0,16586528,3,1,10,1,0,1,1,1,2,2,0,4
6042568,19559,1,1.0,3,6532,6,5333881,2,4.0,1,1,1.0,1,1,2,1.0,2.0,3,4,1,6,0,16583950,1,1,56,1,0,1,2,2,2,1,1,6
6042568,19559,1,1.0,3,6532,6,5333881,2,4.0,1,1,1.0,1,1,2,1.0,2.0,3,4,1,6,0,16583951,2,2,50,1,0,1,2,2,2,1,3,6
6042568,19559,1,1.0,3,6532,6,5333881,2,4.0,1,1,1.0,1,1,2,1.0,2.0,3,4,1,6,0,16583952,3,2,28,1,0,1,2,2,4,1,1,6
6042568,19559,1,1.0,3,6532,6,5333881,2,4.0,1,1,1.0,1,1,2,1.0,2.0,3,4,1,6,0,16583953,3,2,23,1,0,1,2,2,3,1,3,6
6042568,19559,1,1.0,3,6532,6,5333881,2,4.0,1,1,1.0,1,1,2,1.0,2.0,3,4,1,6,0,16583954,3,1,13,1,0,1,2,1,2,2,0,6
6042568,19559,1,1.0,3,6532,6,5333881,2,4.0,1,1,1.0,1,1,2,1.0,2.0,3,4,1,6,0,16583955,3,1,9,1,0,1,2,1,2,2,0,6
6042657,19559,1,1.0,3,6532,6,5333949,2,4.0,2,1,2.0,1,1,3,1.0,2.0,2,2,5,1,0,16584194,1,1,30,1,0,1,1,2,2,1,1,1
6042660,19559,1,1.0,3,6532,6,5333950,1,4.0,1,1,2.0,1,1,3,1.0,2.0,2,3,1,2,0,16584195,1,1,52,1,0,1,2,2,4,2,1,2
6042660,19559,1,1.0,3,6532,6,5333950,1,4.0,1,1,2.0,1,1,3,1.0,2.0,2,3,1,2,0,16584196,2,2,57,1,0,1,2,2,4,2,1,2
6042813,19559,1,1.0,1,6532,6,5334100,2,5.0,1,1,1.0,1,2,3,1.0,2.0,3,3,4,8,0,16584711,1,1,51,1,0,1,2,2,4,1,1,10
6042813,19559,1,1.0,1,6532,6,5334100,2,5.0,1,1,1.0,1,2,3,1.0,2.0,3,3,4,8,0,16584712,2,2,48,1,0,1,2,2,2,1,1,10
6042813,19559,1,1.0,1,6532,6,5334100,2,5.0,1,1,1.0,1,2,3,1.0,2.0,3,3,4,8,0,16584713,3,2,27,1,0,1,2,2,4,1,2,10
6042813,19559,1,1.0,1,6532,6,5334100,2,5.0,1,1,1.0,1,2,3,1.0,2.0,3,3,4,8,0,16584714,3,2,26,1,0,1,2,2,4,1,1,10
6042813,19559,1,1.0,1,6532,6,5334100,2,5.0,1,1,1.0,1,2,3,1.0,2.0,3,3,4,8,0,16584715,3,1,27,1,0,1,2,2,4,1,1,10
6042813,19559,1,1.0,1,6532,6,5334100,2,5.0,1,1,1.0,1,2,3,1.0,2.0,3,3,4,8,0,16584716,3,1,22,1,0,1,2,2,3,2,1,10
6042813,19559,1,1.0,1,6532,6,5334100,2,5.0,1,1,1.0,1,2,3,1.0,2.0,3,3,4,8,0,16584717,3,1,20,1,0,1,2,2,3,1,1,10
6042813,19559,1,1.0,1,6532,6,5334100,2,5.0,1,1,1.0,1,2,3,1.0,2.0,3,3,4,8,0,16584718,3,2,15,1,0,1,1,1,4,2,3,10
6042813,19559,1,1.0,1,6532,6,5334100,2,5.0,1,1,1.0,1,2,3,1.0,2.0,3,3,4,8,0,16584719,5,2,2,1,0,2,0,0,0,0,0,10
6042813,19559,1,1.0,1,6532,6,5334100,2,5.0,1,1,1.0,1,2,3,1.0,2.0,3,3,4,8,0,16584720,5,2,7,1,0,1,2,1,2,2,0,10
6042835,19559,1,1.0,1,6532,6,5334122,2,4.0,2,1,1.0,1,1,2,1.0,2.0,1,2,4,1,0,16584802,1,1,18,1,0,1,1,2,3,1,1,1
6042900,19559,1,6.0,1,6532,6,5334187,3,4.0,2,3,2.0,2,0,0,,3.0,1,1,5,5,0,16585009,1,1,29,2,202,1,2,2,2,1,1,5
6042900,19559,1,6.0,1,6532,6,5334187,3,4.0,2,3,2.0,2,0,0,,3.0,1,1,5,5,0,16585010,2,2,22,2,202,1,2,2,2,1,2,5
6042900,19559,1,6.0,1,6532,6,5334187,3,4.0,2,3,2.0,2,0,0,,3.0,1,1,5,5,0,16585011,3,1,5,2,202,2,2,1,1,0,0,5
6042900,19559,1,6.0,1,6532,6,5334187,3,4.0,2,3,2.0,2,0,0,,3.0,1,1,5,5,0,16585012,3,2,2,2,202,2,0,0,0,0,0,5
6042900,19559,1,6.0,1,6532,6,5334187,3,4.0,2,3,2.0,2,0,0,,3.0,1,1,5,5,0,16585013,3,2,1,2,202,2,0,0,0,0,0,5
6042928,19559,1,1.0,1,6532,6,5334215,2,4.0,2,1,1.0,1,1,3,1.0,2.0,2,2,1,8,0,16585127,1,1,41,1,0,1,2,2,2,1,1,8
6042928,19559,1,1.0,1,6532,6,5334215,2,4.0,2,1,1.0,1,1,3,1.0,2.0,2,2,1,8,0,16585128,2,2,36,1,0,1,2,2,2,2,3,8
6042928,19559,1,1.0,1,6532,6,5334215,2,4.0,2,1,1.0,1,1,3,1.0,2.0,2,2,1,8,0,16585129,3,1,20,1,0,1,2,2,3,1,1,8
6042928,19559,1,1.0,1,6532,6,5334215,2,4.0,2,1,1.0,1,1,3,1.0,2.0,2,2,1,8,0,16585130,3,1,17,1,0,1,2,2,3,2,1,8
6042928,19559,1,1.0,1,6532,6,5334215,2,4.0,2,1,1.0,1,1,3,1.0,2.0,2,2,1,8,0,16585131,3,1,14,1,0,1,1,1,5,2,3,8
6042928,19559,1,1.0,1,6532,6,5334215,2,4.0,2,1,1.0,1,1,3,1.0,2.0,2,2,1,8,0,16585132,3,2,15,1,0,1,1,1,3,2,3,8
6042928,19559,1,1.0,1,6532,6,5334215,2,4.0,2,1,1.0,1,1,3,1.0,2.0,2,2,1,8,0,16585133,3,1,4,1,0,2,2,3,0,0,0,8
6042928,19559,1,1.0,1,6532,6,5334215,2,4.0,2,1,1.0,1,1,3,1.0,2.0,2,2,1,8,0,16585134,3,1,9,1,0,1,2,1,3,2,0,8
6043102,19559,1,1.0,1,6532,6,5334391,1,2.0,1,1,1.0,1,1,3,1.0,2.0,2,2,1,4,0,16585898,1,1,33,1,0,1,2,2,2,1,1,4
6043102,19559,1,1.0,1,6532,6,5334391,1,2.0,1,1,1.0,1,1,3,1.0,2.0,2,2,1,4,0,16585899,2,2,27,1,0,1,1,2,4,2,1,4
6043102,19559,1,1.0,1,6532,6,5334391,1,2.0,1,1,1.0,1,1,3,1.0,2.0,2,2,1,4,0,16585900,3,1,10,1,0,1,1,1,2,2,0,4
6043102,19559,1,1.0,1,6532,6,5334391,1,2.0,1,1,1.0,1,1,3,1.0,2.0,2,2,1,4,0,16585901,3,2,6,1,0,1,1,1,1,0,0,4
6043112,19559,1,1.0,1,6532,6,5334400,2,4.0,1,1,1.0,1,2,3,1.0,2.0,2,3,1,4,0,16585935,1,2,27,1,0,1,2,2,2,2,1,4
6043112,19559,1,1.0,1,6532,6,5334400,2,4.0,1,1,1.0,1,2,3,1.0,2.0,2,3,1,4,0,16585936,3,2,10,1,0,1,2,1,2,2,0,4
6043112,19559,1,1.0,1,6532,6,5334400,2,4.0,1,1,1.0,1,2,3,1.0,2.0,2,3,1,4,0,16585937,3,2,9,1,0,1,2,1,2,2,0,4
6043112,19559,1,1.0,1,6532,6,5334400,2,4.0,1,1,1.0,1,2,3,1.0,2.0,2,3,1,4,0,16585938,3,1,6,1,0,2,2,1,2,2,0,4
6043123,19559,1,1.0,1,6532,6,5334411,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,4,1,6,0,16585990,1,1,40,1,0,2,2,2,2,2,1,6
6043123,19559,1,1.0,1,6532,6,5334411,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,4,1,6,0,16585991,2,2,41,1,0,1,2,1,2,2,3,6
6043123,19559,1,1.0,1,6532,6,5334411,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,4,1,6,0,16585992,3,1,25,1,0,1,2,2,3,1,1,6
6043123,19559,1,1.0,1,6532,6,5334411,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,4,1,6,0,16585993,3,1,24,1,0,1,2,2,3,1,1,6
6043123,19559,1,1.0,1,6532,6,5334411,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,4,1,6,0,16585994,3,1,13,1,0,1,2,1,4,2,0,6
6043123,19559,1,1.0,1,6532,6,5334411,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,4,1,6,0,16585995,3,2,1,1,0,2,0,0,0,0,0,6
6043134,19559,1,1.0,1,6532,6,5334421,1,4.0,1,1,1.0,2,0,0,,2.0,1,2,1,3,0,16586028,1,1,25,1,0,1,2,2,2,2,1,3
6043134,19559,1,1.0,1,6532,6,5334421,1,4.0,1,1,1.0,2,0,0,,2.0,1,2,1,3,0,16586029,3,1,12,1,0,1,2,1,2,2,0,3
6043134,19559,1,1.0,1,6532,6,5334421,1,4.0,1,1,1.0,2,0,0,,2.0,1,2,1,3,0,16586030,3,2,10,1,0,1,2,1,9,0,0,3
6043135,19559,1,1.0,1,6532,6,5334422,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,2,1,1,0,16586031,1,1,70,1,0,2,2,3,0,0,1,1
6043239,19559,1,1.0,1,6532,6,5334529,2,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,4,0,16586498,1,2,22,1,0,1,2,2,2,2,1,4
6043239,19559,1,1.0,1,6532,6,5334529,2,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,4,0,16586499,3,1,7,1,0,1,2,1,2,2,0,4
6043239,19559,1,1.0,1,6532,6,5334529,2,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,4,0,16586500,3,2,4,1,0,1,2,1,1,0,0,4
6043239,19559,1,1.0,1,6532,6,5334529,2,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,4,0,16586501,3,1,0,1,0,2,0,0,0,0,0,4
6043263,19559,1,1.0,1,6532,6,5334550,1,4.0,1,1,1.0,1,1,1,1.0,2.0,3,3,1,6,0,16586614,1,1,51,1,0,1,2,2,4,2,1,6
6043263,19559,1,1.0,1,6532,6,5334550,1,4.0,1,1,1.0,1,1,1,1.0,2.0,3,3,1,6,0,16586615,2,2,46,1,0,1,2,2,2,1,3,6
6043263,19559,1,1.0,1,6532,6,5334550,1,4.0,1,1,1.0,1,1,1,1.0,2.0,3,3,1,6,0,16586616,3,1,26,1,0,1,1,2,7,2,1,6
6043263,19559,1,1.0,1,6532,6,5334550,1,4.0,1,1,1.0,1,1,1,1.0,2.0,3,3,1,6,0,16586617,3,2,18,1,0,1,1,1,4,2,3,6
6043263,19559,1,1.0,1,6532,6,5334550,1,4.0,1,1,1.0,1,1,1,1.0,2.0,3,3,1,6,0,16586618,3,2,15,1,0,1,1,1,4,2,3,6
6043263,19559,1,1.0,1,6532,6,5334550,1,4.0,1,1,1.0,1,1,1,1.0,2.0,3,3,1,6,0,16586619,3,1,8,1,0,1,1,1,2,2,0,6
6043280,19559,1,1.0,1,6532,6,5334567,1,4.0,1,1,1.0,1,1,2,1.0,2.0,1,9,1,1,0,16586683,1,1,43,1,0,1,2,2,2,1,1,1
6043284,19559,1,1.0,1,6532,6,5334570,1,4.0,1,1,1.0,1,1,2,1.0,2.0,3,3,1,6,0,16586693,1,2,44,1,0,1,2,2,2,1,3,6
6043284,19559,1,1.0,1,6532,6,5334570,1,4.0,1,1,1.0,1,1,2,1.0,2.0,3,3,1,6,0,16586694,2,1,45,1,0,1,2,2,2,1,1,6
6043284,19559,1,1.0,1,6532,6,5334570,1,4.0,1,1,1.0,1,1,2,1.0,2.0,3,3,1,6,0,16586695,3,2,24,1,0,1,2,2,3,1,3,6
6043284,19559,1,1.0,1,6532,6,5334570,1,4.0,1,1,1.0,1,1,2,1.0,2.0,3,3,1,6,0,16586696,3,2,20,1,0,1,2,1,9,0,3,6
6043284,19559,1,1.0,1,6532,6,5334570,1,4.0,1,1,1.0,1,1,2,1.0,2.0,3,3,1,6,0,16586697,3,1,16,1,0,1,1,1,2,2,3,6
6043284,19559,1,1.0,1,6532,6,5334570,1,4.0,1,1,1.0,1,1,2,1.0,2.0,3,3,1,6,0,16586698,3,1,12,1,0,1,2,1,2,2,0,6
6043300,19559,1,1.0,1,6532,6,5334584,2,4.0,1,2,1.0,1,1,3,1.0,2.0,2,3,1,3,0,16586758,1,1,63,1,0,1,2,2,2,2,1,3
6043300,19559,1,1.0,1,6532,6,5334584,2,4.0,1,2,1.0,1,1,3,1.0,2.0,2,3,1,3,0,16586759,2,2,70,1,0,2,2,3,0,0,3,3
6043300,19559,1,1.0,1,6532,6,5334584,2,4.0,1,2,1.0,1,1,3,1.0,2.0,2,3,1,3,0,16586760,3,2,52,1,0,2,2,3,0,0,3,3
6043395,19559,1,1.0,1,6532,6,5334684,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,3,1,8,0,16587201,1,1,51,1,0,1,2,2,2,1,1,8
6043395,19559,1,1.0,1,6532,6,5334684,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,3,1,8,0,16587202,2,2,49,1,0,1,2,2,4,1,3,8
6043395,19559,1,1.0,1,6532,6,5334684,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,3,1,8,0,16587203,3,1,20,1,0,1,1,1,5,2,1,8
6043395,19559,1,1.0,1,6532,6,5334684,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,3,1,8,0,16587204,3,1,18,1,0,1,1,2,3,2,1,8
6043395,19559,1,1.0,1,6532,6,5334684,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,3,1,8,0,16587205,3,1,17,1,0,1,1,2,3,2,1,8
6043395,19559,1,1.0,1,6532,6,5334684,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,3,1,8,0,16587206,3,2,11,1,0,1,2,1,2,2,0,8
6043395,19559,1,1.0,1,6532,6,5334684,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,3,1,8,0,16587207,3,1,9,1,0,1,2,1,2,2,0,8
6043395,19559,1,1.0,1,6532,6,5334684,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,3,1,8,0,16587208,3,1,8,1,0,1,2,1,2,2,0,8
6043424,19560,1,1.0,1,6532,6,5334713,1,4.0,1,1,1.0,1,2,2,1.0,2.0,2,3,1,5,0,16587308,1,1,33,1,0,1,1,2,4,1,1,5
6043424,19560,1,1.0,1,6532,6,5334713,1,4.0,1,1,1.0,1,2,2,1.0,2.0,2,3,1,5,0,16587309,2,2,32,1,0,1,1,1,4,2,1,5
6043424,19560,1,1.0,1,6532,6,5334713,1,4.0,1,1,1.0,1,2,2,1.0,2.0,2,3,1,5,0,16587310,3,2,9,2,225,1,1,1,2,2,0,5
6043424,19560,1,1.0,1,6532,6,5334713,1,4.0,1,1,1.0,1,2,2,1.0,2.0,2,3,1,5,0,16587311,3,2,6,1,0,1,1,1,2,2,0,5
6043424,19560,1,1.0,1,6532,6,5334713,1,4.0,1,1,1.0,1,2,2,1.0,2.0,2,3,1,5,0,16587312,3,1,0,1,0,2,0,0,0,0,0,5
6043451,19560,1,1.0,1,6532,6,5334739,1,4.0,1,1,1.0,1,1,2,1.0,2.0,3,4,1,5,0,16587398,1,2,67,1,0,1,2,2,2,2,3,5
6043451,19560,1,1.0,1,6532,6,5334739,1,4.0,1,1,1.0,1,1,2,1.0,2.0,3,4,1,5,0,16587399,3,2,35,1,0,1,1,2,2,1,3,5
6043451,19560,1,1.0,1,6532,6,5334739,1,4.0,1,1,1.0,1,1,2,1.0,2.0,3,4,1,5,0,16587400,3,1,50,1,0,1,2,2,2,2,1,5
6043451,19560,1,1.0,1,6532,6,5334739,1,4.0,1,1,1.0,1,1,2,1.0,2.0,3,4,1,5,0,16587401,5,2,17,1,0,1,1,1,4,2,3,5
6043451,19560,1,1.0,1,6532,6,5334739,1,4.0,1,1,1.0,1,1,2,1.0,2.0,3,4,1,5,0,16587402,5,2,16,1,0,1,1,1,4,2,3,5
6043581,19560,1,1.0,1,6532,6,5334865,1,3.0,1,1,4.0,1,1,3,1.0,1.0,3,5,1,1,0,16587832,1,2,81,1,0,1,2,2,2,1,3,1
6043607,19560,1,1.0,1,6532,6,5334882,1,4.0,1,1,2.0,1,1,2,1.0,2.0,2,4,1,3,0,16587876,1,1,57,1,0,1,1,2,7,1,1,3
6043607,19560,1,1.0,1,6532,6,5334882,1,4.0,1,1,2.0,1,1,2,1.0,2.0,2,4,1,3,0,16587877,2,2,57,1,0,1,1,2,6,1,3,3
6043607,19560,1,1.0,1,6532,6,5334882,1,4.0,1,1,2.0,1,1,2,1.0,2.0,2,4,1,3,0,16587878,3,1,19,1,0,1,1,1,7,2,3,3
6043431,19560,1,1.0,1,6532,6,5334720,1,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,6,0,16587333,1,1,32,1,0,1,2,2,2,2,1,6
6043431,19560,1,1.0,1,6532,6,5334720,1,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,6,0,16587334,2,2,30,1,0,1,2,2,2,1,1,6
6043431,19560,1,1.0,1,6532,6,5334720,1,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,6,0,16587335,3,1,10,1,0,1,2,1,2,2,0,6
6043431,19560,1,1.0,1,6532,6,5334720,1,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,6,0,16587336,3,1,8,1,0,1,2,1,2,2,0,6
6043431,19560,1,1.0,1,6532,6,5334720,1,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,6,0,16587337,3,1,7,1,0,1,2,1,2,2,0,6
6043431,19560,1,1.0,1,6532,6,5334720,1,4.0,1,1,1.0,1,1,2,1.0,2.0,2,3,1,6,0,16587338,3,1,4,1,0,2,2,1,1,0,0,6
6043461,19560,1,1.0,1,6532,6,5334750,1,4.0,1,1,1.0,1,1,3,1.0,1.0,2,3,1,3,0,16587443,1,2,34,1,0,1,2,2,4,2,1,3
6043461,19560,1,1.0,1,6532,6,5334750,1,4.0,1,1,1.0,1,1,3,1.0,1.0,2,3,1,3,0,16587444,3,2,18,1,0,1,1,1,5,2,3,3
6043461,19560,1,1.0,1,6532,6,5334750,1,4.0,1,1,1.0,1,1,3,1.0,1.0,2,3,1,3,0,16587445,3,2,16,1,0,1,1,1,5,2,3,3
6043477,19560,1,1.0,1,6532,6,5334769,1,4.0,1,1,1.0,1,1,2,1.0,1.0,2,3,1,4,0,16587513,1,1,47,1,0,1,1,2,4,2,1,4
6043477,19560,1,1.0,1,6532,6,5334769,1,4.0,1,1,1.0,1,1,2,1.0,1.0,2,3,1,4,0,16587514,2,2,46,1,0,1,2,2,2,1,1,4
6043477,19560,1,1.0,1,6532,6,5334769,1,4.0,1,1,1.0,1,1,2,1.0,1.0,2,3,1,4,0,16587515,3,1,12,1,0,1,1,1,4,2,0,4
6043477,19560,1,1.0,1,6532,6,5334769,1,4.0,1,1,1.0,1,1,2,1.0,1.0,2,3,1,4,0,16587516,3,2,18,1,0,1,1,1,7,2,3,4
6043508,19560,1,1.0,1,6532,6,5334794,2,4.0,2,1,1.0,1,1,3,1.0,2.0,1,1,6,3,0,16587602,1,1,36,1,0,1,2,2,2,1,1,3
6043508,19560,1,1.0,1,6532,6,5334794,2,4.0,2,1,1.0,1,1,3,1.0,2.0,1,1,6,3,0,16587603,2,2,25,1,0,1,2,2,2,1,1,3
6043508,19560,1,1.0,1,6532,6,5334794,2,4.0,2,1,1.0,1,1,3,1.0,2.0,1,1,6,3,0,16587604,3,1,5,1,0,1,2,1,1,0,0,3
6043556,19560,1,1.0,1,6532,6,5334840,1,3.0,1,1,1.0,1,1,3,1.0,1.0,3,4,1,4,0,16587753,1,1,64,1,0,1,2,2,2,2,3,4
6043556,19560,1,1.0,1,6532,6,5334840,1,3.0,1,1,1.0,1,1,3,1.0,1.0,3,4,1,4,0,16587754,2,2,59,1,0,1,2,2,4,2,1,4
6043556,19560,1,1.0,1,6532,6,5334840,1,3.0,1,1,1.0,1,1,3,1.0,1.0,3,4,1,4,0,16587755,3,2,25,1,0,1,2,1,6,2,3,4
6043556,19560,1,1.0,1,6532,6,5334840,1,3.0,1,1,1.0,1,1,3,1.0,1.0,3,4,1,4,0,16587756,3,1,22,1,0,1,2,2,3,1,3,4
6043583,19560,1,1.0,1,6532,6,5334867,1,3.0,1,1,1.0,1,1,2,1.0,1.0,3,6,3,2,0,16587835,1,1,27,1,0,1,1,2,6,1,1,2
6043583,19560,1,1.0,1,6532,6,5334867,1,3.0,1,1,1.0,1,1,2,1.0,1.0,3,6,3,2,0,16587836,7,1,29,1,0,1,1,2,7,1,1,2
6043589,19560,1,1.0,1,6532,6,5334872,1,4.0,1,1,2.0,1,1,2,1.0,2.0,2,3,3,4,0,16587845,1,1,28,1,0,1,1,2,4,2,1,4
6043589,19560,1,1.0,1,6532,6,5334872,1,4.0,1,1,2.0,1,1,2,1.0,2.0,2,3,3,4,0,16587846,2,2,29,1,0,1,1,2,4,2,1,4
6043589,19560,1,1.0,1,6532,6,5334872,1,4.0,1,1,2.0,1,1,2,1.0,2.0,2,3,3,4,0,16587847,3,1,8,1,0,1,1,1,2,2,0,4
6043589,19560,1,1.0,1,6532,6,5334872,1,4.0,1,1,2.0,1,1,2,1.0,2.0,2,3,3,4,0,16587848,3,2,6,1,0,1,1,1,2,2,0,4
6043612,19560,1,1.0,1,6532,6,5334883,1,4.0,1,1,2.0,1,1,2,1.0,2.0,2,4,1,3,0,16587879,1,1,52,1,0,1,1,2,4,1,1,3
6043612,19560,1,1.0,1,6532,6,5334883,1,4.0,1,1,2.0,1,1,2,1.0,2.0,2,4,1,3,0,16587880,2,2,54,1,0,1,1,2,6,1,1,3
6043612,19560,1,1.0,1,6532,6,5334883,1,4.0,1,1,2.0,1,1,2,1.0,2.0,2,4,1,3,0,16587881,3,1,18,1,0,1,1,1,4,2,1,3
6043415,19560,1,1.0,1,6532,6,5334704,1,4.0,1,1,1.0,1,1,2,2.0,2.0,1,2,1,2,0,16587280,1,1,57,1,0,1,2,2,2,1,1,2
6043415,19560,1,1.0,1,6532,6,5334704,1,4.0,1,1,1.0,1,1,2,2.0,2.0,1,2,1,2,0,16587281,2,2,58,1,0,1,2,2,2,2,3,2
6043474,19560,1,1.0,1,6532,6,5334765,2,4.0,1,3,1.0,1,2,3,1.0,2.0,1,1,1,7,0,16587490,1,1,27,1,0,1,2,2,2,2,1,7
6043474,19560,1,1.0,1,6532,6,5334765,2,4.0,1,3,1.0,1,2,3,1.0,2.0,1,1,1,7,0,16587491,2,2,29,1,0,1,2,2,2,2,3,7
6043474,19560,1,1.0,1,6532,6,5334765,2,4.0,1,3,1.0,1,2,3,1.0,2.0,1,1,1,7,0,16587492,3,2,10,1,0,1,2,1,2,2,0,7
6043474,19560,1,1.0,1,6532,6,5334765,2,4.0,1,3,1.0,1,2,3,1.0,2.0,1,1,1,7,0,16587493,3,1,5,1,0,2,2,1,1,0,0,7
6043474,19560,1,1.0,1,6532,6,5334765,2,4.0,1,3,1.0,1,2,3,1.0,2.0,1,1,1,7,0,16587494,3,1,5,1,0,2,2,1,1,0,0,7
6043474,19560,1,1.0,1,6532,6,5334765,2,4.0,1,3,1.0,1,2,3,1.0,2.0,1,1,1,7,0,16587495,3,2,4,1,0,2,2,1,1,0,0,7
